town_code,town_name,population,size,region,coastal,work_town_code,work_town_name,work_town_size,job_density,income,university,perc_age_35_to_64_l4,pop_in_ks4,perc_age_18_l2,perc_age_18_l3,perc_age_19_full_time_higher_ed,perc_age_19_sustained_further_ed,perc_age_19_apprenticeships,perc_age_19_sustained_emp_over_0,perc_age_19_sustained_emp_over_10000,perc_age_22_l1_to_l2,perc_age_22_l3_to_l5,perc_age_22_l6_to_l8,avg_level_age_22,education_score
E35001389,Peterborough BUASD,161707,Large Towns,East of England,Non-coastal,E30000108,Peterborough,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1878,78.74267448,44.1662227,34.07880724,15.17571885,7.241746539,42.75825346,18.95633653,31.1,38.3,27.4,3.395101171,-2.221002178
E35001391,Carlisle BUASD,75306,Large Towns,North West,Non-coastal,K01000010,Carlisle,Majority town and city (Large Towns),Working,Higher deprivation towns,University,Low,777,70.01287001,33.71943372,24.45302445,20.84942085,15.83011583,50.70785071,26.76962677,40.2,34.9,21.3,3.07979408,-4.322467679
E35001392,Royal Leamington Spa BUASD,55733,Medium Towns,West Midlands,Non-coastal,E30000228,Leamington Spa,Majority town and city (small),Working,Lower deprivation towns,No university,Medium,403,82.13399504,53.59801489,38.46153846,19.10669975,10.42183623,46.65012407,16.37717122,25.4,40.5,32.1,3.635235732,0.79431068
E35001393,Poulton-le-Fylde BUASD,17430,Small Towns,North West,Non-coastal,E30000171,Blackpool,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,163,88.95705521,64.41717791,46.01226994,22.08588957,12.26993865,41.10429448,17.17791411,11.2,47.2,40.4,4.098159509,5.236373241
E35001395,Stanley BUASD,20995,Medium Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Higher deprivation towns,No university,Low,268,74.53183521,32.20973783,18.65671642,26.11940299,16.04477612,51.11940299,20.52238806,36.7,45.7,15,3.041044776,-5.232152906
E35001397,Bexhill BUASD,42369,Medium Towns,South East,Coastal,E30000061,Hastings,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,422,83.41232227,48.81516588,31.99052133,12.55924171,6.872037915,45.73459716,20.14218009,23.2,48.7,26,3.44549763,-1.450462853
E35001398,Plymouth BUASD,234982,City,South West,Coastal,E30000253,Plymouth,Majority town and city (Large Towns),Working,Cities,University,Low,2446,83.14238953,39.48445172,26.77841374,29.92641047,19.54210957,46.27964023,21.79067866,31.9,44,22.1,3.284546198,-2.138374166
E35001399,Leicester BUASD,443760,City,East Midlands,Non-coastal,E30000230,Leicester,Majority town and city (Large Towns),Working,Cities,University,Low,5239,78.67506682,43.56624666,39.12960489,18.553159,9.238404276,38.11796144,15.70910479,25.6,40.7,30.6,3.551059362,-1.598266913
E35001400,Leek BUASD,19624,Small Towns,West Midlands,Non-coastal,E30000273,Stoke-on-Trent,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,226,81.33333333,45.33333333,35.39823009,24.33628319,14.15929204,48.2300885,20.79646018,26.5,40.3,31,3.566371681,-2.499399669
E35001401,Wallsend BUASD,43826,Medium Towns,North East,Non-coastal,E30000245,Newcastle,Majority conurbation,Residential,Higher deprivation towns,No university,Low,493,85.19269777,43.61054767,30.42596349,26.77484787,15.61866126,47.26166329,19.67545639,29.7,44,25.3,3.462474645,-1.889132946
E35001402,Huddersfield BUASD,162949,Large Towns,Yorkshire and The Humber,Non-coastal,E30000219,Huddersfield,Majority conurbation,Working,Higher deprivation towns,University,Medium,1711,85.56399766,52.0163647,40.91174752,22.09234366,12.79953244,44.47691409,18.29339568,17.8,48.6,31.9,3.727644652,0.625556623
E35001404,Hunstanton BUASD,8704,Small Towns,East of England,Coastal,E30000225,King's Lynn,Majority rural,Mixed,Higher deprivation towns,No university,Low,75,56,30.66666667,20,NA,NA,46.66666667,22.66666667,46.8,32.5,NA,2.786666667,-5.607341942
E35001405,Cambridge BUASD,145818,Large Towns,East of England,Non-coastal,E30000186,Cambridge,Majority town and city (Large Towns),Working,Lower deprivation towns,University,High,958,82.88100209,54.80167015,41.75365344,13.77870564,6.784968685,42.37995825,18.47599165,23.6,40.9,32.3,3.610647182,1.211654963
E35001407,Colne BUASD,18806,Small Towns,North West,Non-coastal,E30000182,Burnley,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,219,88.58447489,45.20547945,29.6803653,27.85388128,18.26484018,41.55251142,20.0913242,25.6,52.1,20.5,3.328767123,-2.026479746
E35001409,Weybridge BUASD,29837,Medium Towns,South East,Non-coastal,E30000266,Slough and Heathrow,Majority conurbation,Working,Lower deprivation towns,No university,High,205,88.7804878,68.29268293,53.65853659,10.24390244,NA,46.34146341,20.48780488,15.9,38.6,43.5,4.068292683,6.106349368
E35001411,Glossop BUASD,33020,Medium Towns,East Midlands,Non-coastal,E30000239,Manchester,Majority conurbation,Residential,Mid deprivation towns,No university,Medium,372,90.32258065,53.76344086,34.94623656,20.43010753,14.51612903,45.16129032,20.96774194,25.5,46.2,26.9,3.518817204,1.695496391
E35001413,Hoddesdon BUASD,42253,Medium Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Working,Mid deprivation towns,No university,Low,504,85.51587302,50.99206349,26.78571429,22.61904762,14.88095238,57.73809524,35.91269841,28.4,46.5,23.9,3.412698413,0.670209623
E35001414,Staveley BUASD,15313,Small Towns,East Midlands,Non-coastal,E30000190,Chesterfield,Majority town and city (Large Towns),Mixed,Higher deprivation towns,No university,Low,193,79.2746114,48.70466321,25.90673575,22.79792746,12.95336788,53.36787565,22.79792746,29.2,46.4,23.4,3.373056995,-0.814707483
E35001415,Bury BUASD,77211,Large Towns,North West,Non-coastal,E30000239,Manchester,Majority conurbation,Working,Higher deprivation towns,No university,Low,887,86.90744921,54.06320542,37.20405862,19.72942503,12.17587373,44.64487035,19.27846674,20.4,49.2,28.7,3.595264938,1.270060363
E35001416,Redruth BUASD,19902,Small Towns,South West,Non-coastal,E30000257,Redruth and Truro,Majority town and city (small),Working,Higher deprivation towns,No university,Low,229,79.91266376,43.23144105,21.83406114,31.00436681,17.03056769,57.20524017,32.31441048,27.8,53.3,17.6,3.218340611,-2.006579212
E35001417,Amersham BUASD,23086,Medium Towns,South East,Non-coastal,E30000218,High Wycombe and Aylesbury,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,256,97.65625,73.828125,68.359375,9.375,6.25,41.015625,12.109375,14,29.1,56.2,4.515625,8.137930036
E35001418,Swanscombe BUASD,19835,Small Towns,South East,Non-coastal,E30000234,London,Majority conurbation,Working,Mid deprivation towns,No university,Low,182,82.96703297,45.6043956,24.72527473,19.78021978,9.89010989,53.2967033,30.76923077,29.1,48.4,19.2,3.181318681,-0.911150371
E35001419,Wetherby BUASD,11242,Small Towns,Yorkshire and The Humber,Non-coastal,E30000214,Harrogate,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,122,84.42622951,68.85245902,57.37704918,12.29508197,NA,45.90163934,16.39344262,14.8,39.3,45.1,4.18852459,5.360138644
E35001421,Locks Heath/Warsash/Whiteley BUASD,43359,Medium Towns,South East,Non-coastal,E30000267,Southampton,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,477,88.67924528,61.84486373,38.78406709,20.75471698,14.88469602,53.87840671,25.1572327,17.2,46.1,34.6,3.821802935,4.140431579
E35001423,Nailsworth BUASD,7728,Small Towns,South West,Non-coastal,E30000209,Gloucester,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,High,87,87.35632184,67.81609195,51.72413793,16.09195402,11.49425287,42.52873563,11.49425287,16.9,43.8,39.3,3.942528736,7.06093098
E35001424,Leiston BUASD,5643,Small Towns,East of England,Coastal,E30000222,Ipswich,Majority town and city (Large Towns),Residential,Higher deprivation towns,No university,Low,70,71.42857143,28.57142857,21.42857143,15.71428571,NA,45.71428571,22.85714286,44.3,35.7,NA,2.685714286,-7.336425751
E35001425,Skelmersdale BUASD,34455,Medium Towns,North West,Non-coastal,E30000233,Liverpool,Majority conurbation,Working,Higher deprivation towns,No university,Low,530,78.49056604,40.37735849,25.47169811,20.56603774,10,44.71698113,19.05660377,27.2,49.1,22.6,3.371698113,-2.294227405
E35001427,Washington BUASD,67085,Medium Towns,North East,Non-coastal,E30000275,Sunderland,Majority conurbation,Working,Higher deprivation towns,No university,Low,828,87.68115942,46.37681159,27.17391304,26.20772947,17.63285024,49.75845411,26.32850242,24.4,51.3,22.9,3.433574879,-0.237026997
E35001428,Ellesmere Port BUASD,61090,Medium Towns,North West,Non-coastal,K01000011,Chester,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,840,76.07142857,36.9047619,25,26.66666667,15.35714286,52.26190476,26.78571429,29.5,48.3,19.6,3.217857143,-3.027107029
E35001432,Rickmansworth BUASD,23973,Medium Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Working,Lower deprivation towns,No university,Medium,256,93.359375,67.1875,44.921875,15.625,10.9375,46.484375,23.046875,13.7,45.9,39.2,4.01171875,5.606123897
E35001435,Carnforth BUASD,6115,Small Towns,North West,Non-coastal,E30000076,Lancaster and Morecambe,Majority town and city (small),Mixed,Mid deprivation towns,No university,Medium,58,94.82758621,32.75862069,25.86206897,31.03448276,22.4137931,51.72413793,31.03448276,38.3,36.7,NA,3.275862069,-1.216291898
E35001436,Newcastle-under-Lyme BUASD,75082,Large Towns,West Midlands,Non-coastal,E30000273,Stoke-on-Trent,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,844,84.36018957,49.76303318,32.58293839,22.03791469,14.33649289,51.18483412,23.93364929,25.4,44,28.4,3.509478673,1.087110993
E35001437,Swindon BUASD,182441,Large Towns,South West,Non-coastal,E30000276,Swindon,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Low,2105,79.3824228,42.28028504,24.2280285,17.33966746,8.883610451,52.06650831,28.78859857,27.2,50.4,19.2,3.1847981,-2.140764342
E35001438,Walsall BUASD,67594,Medium Towns,West Midlands,Non-coastal,E30000288,Wolverhampton and Walsall,Majority conurbation,Working,Higher deprivation towns,No university,Low,815,75.82822086,45.27607362,49.0797546,15.82822086,5.644171779,28.95705521,8.711656442,24.2,37.5,34.4,3.655214724,-0.934913142
E35001441,Oxford BUASD,159994,Large Towns,South East,Non-coastal,E30000250,Oxford,Majority town and city (Large Towns),Working,Mid deprivation towns,University,High,1136,77.7092511,50.30837004,39.17253521,15.75704225,8.01056338,44.63028169,19.8943662,26.6,43.4,26.8,3.393485915,-2.146896435
E35001442,Shoreham-by-Sea BUASD,48487,Medium Towns,South East,Coastal,E30000292,Worthing,Majority town and city (Large Towns),Mixed,Mid deprivation towns,No university,Low,480,74.375,40.41666667,21.875,20.20833333,12.08333333,51.04166667,28.95833333,31.9,47.4,16.7,3.054166667,-3.907574596
E35001444,Rochester BUASD,62982,Medium Towns,South East,Non-coastal,E30000242,Medway,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,726,87.19008264,45.31680441,31.68044077,14.46280992,8.815426997,39.94490358,20.66115702,32.7,37.2,27.5,3.38292011,-1.750225905
E35001446,Hoyland BUASD,17710,Small Towns,Yorkshire and The Humber,Non-coastal,E30000004,Barnsley,Majority conurbation,Residential,Higher deprivation towns,No university,Low,211,75.82938389,32.22748815,21.32701422,19.43127962,10.90047393,45.02369668,24.17061611,33.6,45,19,3.170616114,-4.396909731
E35001447,Hemel Hempstead BUASD,94932,Large Towns,East of England,Non-coastal,E30000237,Luton,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Medium,1138,83.62676056,47.53521127,33.83128295,15.99297012,8.699472759,51.58172232,27.50439367,25.7,42.9,28.6,3.497363796,-0.892601732
E35001448,Brierfield BUASD,9559,Small Towns,North West,Non-coastal,E30000182,Burnley,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,126,82.53968254,53.96825397,43.65079365,19.04761905,NA,31.74603175,8.73015873,17.2,43.8,35.2,3.746031746,-0.301092555
E35001451,Lincoln BUASD,100160,Large Towns,East Midlands,Non-coastal,E30000231,Lincoln,Majority town and city (Large Towns),Working,Higher deprivation towns,University,Low,964,77.0746888,34.95850622,26.45228216,22.09543568,13.69294606,46.57676349,21.36929461,38.5,35.4,23.3,3.231327801,-3.678350423
E35001452,Worcester BUASD,100153,Large Towns,West Midlands,Non-coastal,E30000289,Worcester and Kidderminster,Majority town and city (Large Towns),Working,Mid deprivation towns,University,Medium,1039,85.16377649,47.30250482,32.72377286,17.32435034,10.68334937,51.58806545,23.9653513,27.8,43,27.5,3.487969201,-0.246790008
E35001453,Stowmarket BUASD,19280,Small Towns,East of England,Non-coastal,E30000222,Ipswich,Majority town and city (Large Towns),Mixed,Mid deprivation towns,No university,Low,235,83.40425532,53.19148936,31.91489362,17.87234043,10.63829787,47.65957447,23.40425532,27.1,40.7,29.7,3.514893617,-2.008851089
E35001454,Grays BUASD,66843,Medium Towns,East of England,Non-coastal,E30000234,London,Majority conurbation,Working,Mid deprivation towns,No university,Low,846,86.05200946,51.1820331,33.09692671,16.78486998,10.63829787,46.09929078,26.35933806,23.9,47.4,26.5,3.468085106,-0.801266586
E35001456,Batley BUASD,80485,Large Towns,Yorkshire and The Humber,Non-coastal,E30000229,Leeds,Majority conurbation,Mixed,Higher deprivation towns,No university,Low,947,84.47729673,49.94720169,33.79091869,20.90813094,14.57233369,48.68004224,23.54804646,24.6,46.3,27.5,3.526927138,0.39812194
E35001457,Rochford BUASD,17739,Small Towns,East of England,Non-coastal,E30000268,Southend,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Low,232,77.5862069,43.10344828,25.86206897,17.67241379,12.06896552,50.86206897,27.5862069,32.8,42.7,21.6,3.176724138,-3.653296949
E35001458,Margate BUASD,61223,Medium Towns,South East,Coastal,E30000241,Margate and Ramsgate,Majority town and city (small),Residential,Higher deprivation towns,No university,Low,746,80.13422819,41.47651007,24.12868633,17.69436997,9.517426273,42.62734584,18.76675603,34.2,41.9,20.1,3.117962466,-3.594334095
E35001459,Haslemere BUASD,13122,Small Towns,South East,Non-coastal,E30000212,Guildford and Aldershot,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,High,86,90.69767442,59.30232558,40.69767442,15.11627907,12.79069767,53.48837209,24.41860465,20,44.7,35.3,3.872093023,4.813053992
E35001461,Cranleigh BUASD,9905,Small Towns,South East,Non-coastal,E30000212,Guildford and Aldershot,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,86,90.69767442,59.30232558,40.69767442,16.27906977,NA,48.8372093,19.76744186,20.9,47.7,29.1,3.581395349,1.163167949
E35001462,Bicester BUASD,32642,Medium Towns,South East,Non-coastal,E30000250,Oxford,Majority town and city (Large Towns),Working,Lower deprivation towns,No university,Medium,380,83.94736842,48.94736842,31.57894737,15.26315789,10,56.31578947,35.78947368,24.6,46,27.8,3.521052632,-0.88303807
E35001463,Bridgnorth BUASD,12315,Small Towns,West Midlands,Non-coastal,E30000278,Telford,Majority town and city (Large Towns),Mixed,Lower deprivation towns,No university,Medium,111,91.89189189,59.45945946,40.54054054,22.52252252,16.21621622,49.54954955,26.12612613,22.1,41.6,35.4,3.765765766,0.671596851
E35001464,Wareham BUASD,5496,Small Towns,South West,Non-coastal,E30000110,Poole,Majority town and city (Large Towns),Working,Mid deprivation towns,No university,Low,54,77.77777778,40.74074074,27.77777778,35.18518519,27.77777778,61.11111111,35.18518519,22.2,50,NA,3.537037037,-1.30671782
E35001468,South Normanton BUASD,15388,Small Towns,East Midlands,Non-coastal,E30000240,Mansfield,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,200,71.5,37.5,20,22,15,62,36.5,34.5,48,17.5,3.135,-3.688235156
E35001470,Liverpool BUASD,552267,City,North West,Coastal,E30000233,Liverpool,Majority conurbation,Working,Cities,University,Low,5956,78.05574211,40.73203492,32.65614506,22.61584956,12.17259906,41.31967764,14.87575554,30.2,40.8,26.4,3.403458697,-2.214736577
E35001471,Merley BUASD,6005,Small Towns,South West,Non-coastal,E30000110,Poole,Majority town and city (Large Towns),Residential,Lower deprivation towns,No university,Medium,71,92.95774648,67.6056338,49.29577465,NA,NA,47.88732394,18.30985915,NA,44.3,42.9,4.211267606,5.203911561
E35001472,Blackpool BUASD,147663,Large Towns,North West,Coastal,E30000171,Blackpool,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1753,81.51739875,44.7803765,26.81118083,25.55618939,11.35196805,45.57900742,18.65373645,24.3,50.9,22.5,3.409583571,-2.089855549
E35001474,Wakefield BUASD,99251,Large Towns,Yorkshire and The Humber,Non-coastal,E30000283,Wakefield and Castleford,Majority town and city (Large Towns),Working,Higher deprivation towns,No university,Low,1130,87.69911504,46.01769912,30.53097345,21.68141593,13.45132743,47.61061947,21.68141593,26.8,47,24.3,3.422123894,0.435286387
